Year,Month,Day,Hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,12,14,2,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,12,14,3,80.4,80.4,60.3,40.2,60.3,40.2,72.6,44.1,24.4,28.7,34.5,12.7,8,12.2,11.7,22.3
2016,12,14,4,80,80,60,40,60,40,72.2,43.9,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,14,5,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,12,14,6,98.4,98.4,73.8,49.2,73.8,49.2,88.9,54,29.9,35.1,42.3,15.6,9.8,15,14.3,27.3
2016,12,14,7,117.4,117.4,88,58.7,88,58.7,106,64.3,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,12,14,8,127,127,95.3,63.5,95.3,63.5,114.7,69.6,38.6,45.3,54.5,20.1,12.6,19.3,18.5,35.2
2016,12,14,9,127.3,127.3,95.5,63.6,95.5,63.6,114.9,69.8,38.7,45.4,54.6,20.2,12.6,19.3,18.5,35.3
2016,12,14,10,121.3,121.3,91,60.6,91,60.6,109.5,66.5,36.9,43.3,52.1,19.2,12,18.4,17.6,33.6
2016,12,14,11,116.3,116.3,87.3,58.2,87.3,58.2,105,63.8,35.3,41.5,49.9,18.4,11.5,17.7,16.9,32.3
2016,12,14,12,126.6,126.6,95,63.3,95,63.3,114.3,69.4,38.5,45.2,54.4,20.1,12.5,19.2,18.4,35.1
2016,12,14,13,131.3,131.3,98.5,65.7,98.5,65.7,118.6,72,39.9,46.8,56.4,20.8,13,20,19.1,36.4
2016,12,14,14,126,126,94.5,63,94.5,63,113.8,69.1,38.3,44.9,54.1,20,12.5,19.1,18.3,35
2016,12,14,15,119.6,119.6,89.7,59.8,89.7,59.8,108,65.6,36.4,42.7,51.4,19,11.9,18.2,17.4,33.2
2016,12,14,16,108.7,108.7,81.5,54.4,81.5,54.4,98.2,59.6,33,38.8,46.7,17.2,10.8,16.5,15.8,30.2
2016,12,14,17,104.7,104.7,78.5,52.3,78.5,52.3,94.5,57.4,31.8,37.3,44.9,16.6,10.4,15.9,15.2,29
2016,12,14,18,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,12,14,19,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,12,14,20,114.1,114.1,85.5,57,85.5,57,103,62.5,34.7,40.7,49,18.1,11.3,17.3,16.6,31.6
2016,12,14,21,106.6,106.6,79.9,53.3,79.9,53.3,96.2,58.4,32.4,38,45.8,16.9,10.6,16.2,15.5,29.6
2016,12,14,22,97.9,97.9,73.4,49,73.4,49,88.4,53.7,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,12,14,23,92.8,92.8,69.6,46.4,69.6,46.4,83.8,50.9,28.2,33.1,39.9,14.7,9.2,14.1,13.5,25.8
2016,12,15,0,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,12,15,1,85.5,85.5,64.1,42.7,64.1,42.7,77.2,46.9,26,30.5,36.7,13.6,8.5,13,12.4,23.7
2016,12,15,2,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,12,15,3,80.4,80.4,60.3,40.2,60.3,40.2,72.6,44.1,24.4,28.7,34.5,12.7,8,12.2,11.7,22.3
2016,12,15,4,80,80,60,40,60,40,72.2,43.9,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,15,5,82.1,82.1,61.5,41,61.5,41,74.1,45,24.9,29.3,35.2,13,8.1,12.5,11.9,22.8
2016,12,15,6,98.3,98.3,73.7,49.2,73.7,49.2,88.8,53.9,29.9,35.1,42.2,15.6,9.7,14.9,14.3,27.3
2016,12,15,7,117.4,117.4,88,58.7,88,58.7,106,64.3,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,12,15,8,127,127,95.3,63.5,95.3,63.5,114.7,69.6,38.6,45.3,54.5,20.1,12.6,19.3,18.5,35.2
2016,12,15,9,127.1,127.1,95.4,63.6,95.4,63.6,114.8,69.7,38.6,45.3,54.6,20.2,12.6,19.3,18.5,35.3
2016,12,15,10,121.2,121.2,90.9,60.6,90.9,60.6,109.4,66.4,36.8,43.2,52,19.2,12,18.4,17.6,33.6
2016,12,15,11,116.3,116.3,87.3,58.2,87.3,58.2,105,63.8,35.3,41.5,49.9,18.4,11.5,17.7,16.9,32.3
2016,12,15,12,126.6,126.6,95,63.3,95,63.3,114.3,69.4,38.5,45.2,54.4,20.1,12.5,19.2,18.4,35.1
2016,12,15,13,131.3,131.3,98.5,65.7,98.5,65.7,118.6,72,39.9,46.8,56.4,20.8,13,20,19.1,36.4
2016,12,15,14,125.9,125.9,94.4,62.9,94.4,62.9,113.6,69,38.2,44.9,54,20,12.5,19.1,18.3,34.9
2016,12,15,15,119.5,119.5,89.6,59.8,89.6,59.8,107.9,65.5,36.3,42.6,51.3,18.9,11.8,18.2,17.4,33.2
2016,12,15,16,108.6,108.6,81.4,54.3,81.4,54.3,98.1,59.5,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,12,15,17,104.7,104.7,78.5,52.3,78.5,52.3,94.5,57.4,31.8,37.3,44.9,16.6,10.4,15.9,15.2,29
2016,12,15,18,111.1,111.1,83.4,55.6,83.4,55.6,100.3,60.9,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,12,15,19,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,12,15,20,114.1,114.1,85.5,57,85.5,57,103,62.5,34.7,40.7,49,18.1,11.3,17.3,16.6,31.6
2016,12,15,21,106.4,106.4,79.8,53.2,79.8,53.2,96.1,58.4,32.3,38,45.7,16.9,10.5,16.2,15.5,29.5
2016,12,15,22,97.9,97.9,73.4,49,73.4,49,88.4,53.7,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,12,15,23,92.8,92.8,69.6,46.4,69.6,46.4,83.8,50.9,28.2,33.1,39.9,14.7,9.2,14.1,13.5,25.8
2016,12,16,0,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,12,16,1,85.5,85.5,64.1,42.7,64.1,42.7,77.2,46.9,26,30.5,36.7,13.6,8.5,13,12.4,23.7
2016,12,16,2,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,12,16,3,80.3,80.3,60.2,40.1,60.2,40.1,72.5,44,24.4,28.6,34.5,12.7,8,12.2,11.7,22.3
2016,12,16,4,79.9,79.9,59.9,39.9,59.9,39.9,72.1,43.8,24.3,28.5,34.3,12.7,7.9,12.1,11.6,22.2
2016,12,16,5,82.1,82.1,61.5,41,61.5,41,74.1,45,24.9,29.3,35.2,13,8.1,12.5,11.9,22.8
2016,12,16,6,98.3,98.3,73.7,49.2,73.7,49.2,88.8,53.9,29.9,35.1,42.2,15.6,9.7,14.9,14.3,27.3
2016,12,16,7,117.2,117.2,87.9,58.6,87.9,58.6,105.9,64.3,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,12,16,8,126.9,126.9,95.2,63.4,95.2,63.4,114.6,69.6,38.6,45.3,54.5,20.1,12.6,19.3,18.4,35.2
2016,12,16,9,127,127,95.3,63.5,95.3,63.5,114.7,69.6,38.6,45.3,54.5,20.1,12.6,19.3,18.5,35.2
2016,12,16,10,121.2,121.2,90.9,60.6,90.9,60.6,109.4,66.4,36.8,43.2,52,19.2,12,18.4,17.6,33.6
2016,12,16,11,116.2,116.2,87.2,58.1,87.2,58.1,104.9,63.7,35.3,41.5,49.9,18.4,11.5,17.7,16.9,32.2
2016,12,16,12,126.5,126.5,94.9,63.3,94.9,63.3,114.2,69.4,38.4,45.1,54.3,20.1,12.5,19.2,18.4,35.1
2016,12,16,13,131.2,131.2,98.4,65.6,98.4,65.6,118.5,71.9,39.9,46.8,56.3,20.8,13,19.9,19.1,36.4
2016,12,16,14,125.7,125.7,94.3,62.9,94.3,62.9,113.5,68.9,38.2,44.8,54,19.9,12.5,19.1,18.3,34.9
2016,12,16,15,119.4,119.4,89.5,59.7,89.5,59.7,107.8,65.5,36.3,42.6,51.3,18.9,11.8,18.1,17.3,33.1
2016,12,16,16,108.6,108.6,81.4,54.3,81.4,54.3,98.1,59.5,33,38.7,46.6,17.2,10.8,16.5,15.8,30.1
2016,12,16,17,104.5,104.5,78.4,52.3,78.4,52.3,94.4,57.3,31.8,37.3,44.9,16.6,10.4,15.9,15.2,29
2016,12,16,18,111.1,111.1,83.4,55.6,83.4,55.6,100.3,60.9,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,12,16,19,111.5,111.5,83.6,55.8,83.6,55.8,100.7,61.1,33.9,39.8,47.9,17.7,11,16.9,16.2,30.9
2016,12,16,20,113.9,113.9,85.4,57,85.4,57,102.9,62.5,34.6,40.6,48.9,18.1,11.3,17.3,16.6,31.6
2016,12,16,21,106.4,106.4,79.8,53.2,79.8,53.2,96.1,58.4,32.3,38,45.7,16.9,10.5,16.2,15.5,29.5
2016,12,16,22,97.8,97.8,73.4,48.9,73.4,48.9,88.3,53.6,29.7,34.9,42,15.5,9.7,14.9,14.2,27.1
2016,12,16,23,92.7,92.7,69.5,46.4,69.5,46.4,83.7,50.8,28.2,33.1,39.8,14.7,9.2,14.1,13.5,25.7
2016,12,17,0,39.9,39.9,29.9,19.9,29.9,19.9,36,21.9,12.1,14.2,17.1,6.3,4,6.1,5.8,11.1
2016,12,17,1,39.1,39.1,29.3,19.6,29.3,19.6,35.3,21.4,11.9,14,16.8,6.2,3.9,5.9,5.7,10.9
2016,12,17,2,37.2,37.2,27.9,18.6,27.9,18.6,33.6,20.4,11.3,13.3,16,5.9,3.7,5.7,5.4,10.3
2016,12,17,3,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,12,17,4,35.4,35.4,26.6,17.7,26.6,17.7,32,19.4,10.8,12.6,15.2,5.6,3.5,5.4,5.1,9.8
2016,12,17,5,33.8,33.8,25.3,16.9,25.3,16.9,30.5,18.5,10.3,12.1,14.5,5.4,3.3,5.1,4.9,9.4
2016,12,17,6,35.2,35.2,26.4,17.6,26.4,17.6,31.8,19.3,10.7,12.5,15.1,5.6,3.5,5.3,5.1,9.8
2016,12,17,7,42.2,42.2,31.6,21.1,31.6,21.1,38.1,23.1,12.8,15,18.1,6.7,4.2,6.4,6.1,11.7
2016,12,17,8,45.7,45.7,34.3,22.9,34.3,22.9,41.3,25.1,13.9,16.3,19.6,7.2,4.5,6.9,6.6,12.7
2016,12,17,9,48.5,48.5,36.4,24.3,36.4,24.3,43.8,26.6,14.7,17.3,20.8,7.7,4.8,7.4,7.1,13.5
2016,12,17,10,52.5,52.5,39.3,26.2,39.3,26.2,47.4,28.8,15.9,18.7,22.5,8.3,5.2,8,7.6,14.6
2016,12,17,11,51.6,51.6,38.7,25.8,38.7,25.8,46.6,28.3,15.7,18.4,22.1,8.2,5.1,7.8,7.5,14.3
2016,12,17,12,48.5,48.5,36.4,24.3,36.4,24.3,43.8,26.6,14.7,17.3,20.8,7.7,4.8,7.4,7.1,13.5
2016,12,17,13,49.2,49.2,36.9,24.6,36.9,24.6,44.4,26.9,14.9,17.5,21.1,7.8,4.9,7.5,7.1,13.6
2016,12,17,14,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,12,17,15,49.3,49.3,37,24.6,37,24.6,44.5,27,15,17.6,21.2,7.8,4.9,7.5,7.2,13.7
2016,12,17,16,48.8,48.8,36.6,24.4,36.6,24.4,44,26.7,14.8,17.4,20.9,7.7,4.8,7.4,7.1,13.5
2016,12,17,17,45.1,45.1,33.8,22.5,33.8,22.5,40.7,24.7,13.7,16.1,19.4,7.1,4.5,6.8,6.6,12.5
2016,12,17,18,54.1,54.1,40.6,27.1,40.6,27.1,48.9,29.7,16.4,19.3,23.2,8.6,5.4,8.2,7.9,15
2016,12,17,19,56.5,56.5,42.4,28.3,42.4,28.3,51,31,17.2,20.2,24.3,9,5.6,8.6,8.2,15.7
2016,12,17,20,55.6,55.6,41.7,27.8,41.7,27.8,50.2,30.5,16.9,19.8,23.9,8.8,5.5,8.5,8.1,15.4
2016,12,17,21,54.5,54.5,40.9,27.2,40.9,27.2,49.2,29.9,16.6,19.4,23.4,8.6,5.4,8.3,7.9,15.1
2016,12,17,22,46.7,46.7,35.1,23.4,35.1,23.4,42.2,25.6,14.2,16.7,20.1,7.4,4.6,7.1,6.8,13
2016,12,17,23,39.6,39.6,29.7,19.8,29.7,19.8,35.8,21.7,12,14.1,17,6.3,3.9,6,5.8,11
2016,12,18,0,39.9,39.9,29.9,19.9,29.9,19.9,36,21.9,12.1,14.2,17.1,6.3,4,6.1,5.8,11.1
2016,12,18,1,39,39,29.2,19.5,29.2,19.5,35.2,21.4,11.8,13.9,16.7,6.2,3.9,5.9,5.7,10.8
2016,12,18,2,37.1,37.1,27.8,18.5,27.8,18.5,33.5,20.3,11.3,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,12,18,3,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,12,18,4,35.3,35.3,26.5,17.7,26.5,17.7,31.9,19.4,10.7,12.6,15.2,5.6,3.5,5.4,5.1,9.8
2016,12,18,5,33.8,33.8,25.3,16.9,25.3,16.9,30.5,18.5,10.3,12.1,14.5,5.4,3.3,5.1,4.9,9.4
2016,12,18,6,35.2,35.2,26.4,17.6,26.4,17.6,31.8,19.3,10.7,12.5,15.1,5.6,3.5,5.3,5.1,9.8
2016,12,18,7,42,42,31.5,21,31.5,21,38,23,12.8,15,18,6.7,4.2,6.4,6.1,11.7
2016,12,18,8,45.7,45.7,34.3,22.9,34.3,22.9,41.3,25.1,13.9,16.3,19.6,7.2,4.5,6.9,6.6,12.7
2016,12,18,9,48.5,48.5,36.4,24.3,36.4,24.3,43.8,26.6,14.7,17.3,20.8,7.7,4.8,7.4,7.1,13.5
2016,12,18,10,52.5,52.5,39.3,26.2,39.3,26.2,47.4,28.8,15.9,18.7,22.5,8.3,5.2,8,7.6,14.6
2016,12,18,11,51.6,51.6,38.7,25.8,38.7,25.8,46.6,28.3,15.7,18.4,22.1,8.2,5.1,7.8,7.5,14.3
2016,12,18,12,48.5,48.5,36.4,24.3,36.4,24.3,43.8,26.6,14.7,17.3,20.8,7.7,4.8,7.4,7.1,13.5
2016,12,18,13,49.2,49.2,36.9,24.6,36.9,24.6,44.4,26.9,14.9,17.5,21.1,7.8,4.9,7.5,7.1,13.6
2016,12,18,14,49.8,49.8,37.3,24.9,37.3,24.9,45,27.3,15.1,17.8,21.4,7.9,4.9,7.6,7.2,13.8
2016,12,18,15,49.3,49.3,37,24.6,37,24.6,44.5,27,15,17.6,21.2,7.8,4.9,7.5,7.2,13.7
2016,12,18,16,48.8,48.8,36.6,24.4,36.6,24.4,44,26.7,14.8,17.4,20.9,7.7,4.8,7.4,7.1,13.5
2016,12,18,17,45,45,33.7,22.5,33.7,22.5,40.6,24.6,13.7,16,19.3,7.1,4.5,6.8,6.5,12.5
2016,12,18,18,54,54,40.5,27,40.5,27,48.7,29.6,16.4,19.3,23.2,8.6,5.3,8.2,7.8,15
2016,12,18,19,56.5,56.5,42.4,28.3,42.4,28.3,51,31,17.2,20.2,24.3,9,5.6,8.6,8.2,15.7
2016,12,18,20,55.6,55.6,41.7,27.8,41.7,27.8,50.2,30.5,16.9,19.8,23.9,8.8,5.5,8.5,8.1,15.4
2016,12,18,21,54.5,54.5,40.9,27.2,40.9,27.2,49.2,29.9,16.6,19.4,23.4,8.6,5.4,8.3,7.9,15.1
2016,12,18,22,46.7,46.7,35.1,23.4,35.1,23.4,42.2,25.6,14.2,16.7,20.1,7.4,4.6,7.1,6.8,13
2016,12,18,23,39.6,39.6,29.7,19.8,29.7,19.8,35.8,21.7,12,14.1,17,6.3,3.9,6,5.8,11
2016,12,19,0,87.6,87.6,65.7,43.8,65.7,43.8,79.1,48,26.6,31.3,37.6,13.9,8.7,13.3,12.7,24.3
2016,12,19,1,85.2,85.2,63.9,42.6,63.9,42.6,77,46.7,25.9,30.4,36.6,13.5,8.4,12.9,12.4,23.6
2016,12,19,2,81.9,81.9,61.4,41,61.4,41,74,44.9,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,12,19,3,80.1,80.1,60.1,40.1,60.1,40.1,72.4,43.9,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,19,4,79.8,79.8,59.8,39.9,59.8,39.9,72,43.7,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,12,19,5,81.9,81.9,61.4,41,61.4,41,74,44.9,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,12,19,6,98.1,98.1,73.5,49,73.5,49,88.5,53.8,29.8,35,42.1,15.5,9.7,14.9,14.2,27.2
2016,12,19,7,117,117,87.7,58.5,87.7,58.5,105.6,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.5
2016,12,19,8,126.6,126.6,95,63.3,95,63.3,114.3,69.4,38.5,45.2,54.4,20.1,12.5,19.2,18.4,35.1
2016,12,19,9,126.8,126.8,95.1,63.4,95.1,63.4,114.5,69.5,38.5,45.2,54.4,20.1,12.6,19.3,18.4,35.2
2016,12,19,10,120.9,120.9,90.7,60.5,90.7,60.5,109.2,66.3,36.7,43.1,51.9,19.2,12,18.4,17.6,33.5
2016,12,19,11,116.1,116.1,87.1,58,87.1,58,104.8,63.6,35.3,41.4,49.8,18.4,11.5,17.6,16.9,32.2
2016,12,19,12,126.3,126.3,94.7,63.1,94.7,63.1,114,69.2,38.4,45,54.2,20,12.5,19.2,18.3,35
2016,12,19,13,131,131,98.2,65.5,98.2,65.5,118.2,71.8,39.8,46.7,56.2,20.8,13,19.9,19,36.3
2016,12,19,14,125.5,125.5,94.1,62.7,94.1,62.7,113.3,68.8,38.1,44.8,53.9,19.9,12.4,19.1,18.2,34.8
2016,12,19,15,119.3,119.3,89.4,59.6,89.4,59.6,107.7,65.4,36.2,42.5,51.2,18.9,11.8,18.1,17.3,33.1
2016,12,19,16,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59.4,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,12,19,17,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57.2,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,12,19,18,110.9,110.9,83.2,55.4,83.2,55.4,100.1,60.8,33.7,39.5,47.6,17.6,11,16.8,16.1,30.8
2016,12,19,19,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,12,19,20,113.7,113.7,85.3,56.8,85.3,56.8,102.6,62.3,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,12,19,21,106.2,106.2,79.6,53.1,79.6,53.1,95.9,58.2,32.3,37.9,45.6,16.8,10.5,16.1,15.4,29.5
2016,12,19,22,97.7,97.7,73.3,48.8,73.3,48.8,88.2,53.5,29.7,34.8,41.9,15.5,9.7,14.8,14.2,27.1
2016,12,19,23,92.6,92.6,69.4,46.3,69.4,46.3,83.6,50.8,28.1,33,39.8,14.7,9.2,14.1,13.5,25.7
2016,12,20,0,87.6,87.6,65.7,43.8,65.7,43.8,79.1,48,26.6,31.3,37.6,13.9,8.7,13.3,12.7,24.3
2016,12,20,1,85.2,85.2,63.9,42.6,63.9,42.6,77,46.7,25.9,30.4,36.6,13.5,8.4,12.9,12.4,23.6
2016,12,20,2,81.9,81.9,61.4,41,61.4,41,74,44.9,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,12,20,3,80.1,80.1,60.1,40.1,60.1,40.1,72.4,43.9,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,20,4,79.8,79.8,59.8,39.9,59.8,39.9,72,43.7,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,12,20,5,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,12,20,6,98.1,98.1,73.5,49,73.5,49,88.5,53.8,29.8,35,42.1,15.5,9.7,14.9,14.2,27.2
2016,12,20,7,117,117,87.7,58.5,87.7,58.5,105.6,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.5
2016,12,20,8,126.6,126.6,95,63.3,95,63.3,114.3,69.4,38.5,45.2,54.4,20.1,12.5,19.2,18.4,35.1
2016,12,20,9,126.8,126.8,95.1,63.4,95.1,63.4,114.5,69.5,38.5,45.2,54.4,20.1,12.6,19.3,18.4,35.2
2016,12,20,10,120.8,120.8,90.6,60.4,90.6,60.4,109.1,66.2,36.7,43.1,51.9,19.1,12,18.3,17.6,33.5
2016,12,20,11,116,116,87,58,87,58,104.7,63.6,35.2,41.4,49.8,18.4,11.5,17.6,16.9,32.2
2016,12,20,12,126.1,126.1,94.6,63.1,94.6,63.1,113.9,69.1,38.3,45,54.1,20,12.5,19.2,18.3,35
2016,12,20,13,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,12,20,14,125.5,125.5,94.1,62.7,94.1,62.7,113.3,68.8,38.1,44.8,53.9,19.9,12.4,19.1,18.2,34.8
2016,12,20,15,119.1,119.1,89.4,59.6,89.4,59.6,107.6,65.3,36.2,42.5,51.1,18.9,11.8,18.1,17.3,33.1
2016,12,20,16,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59.4,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,12,20,17,104.3,104.3,78.2,52.1,78.2,52.1,94.2,57.2,31.7,37.2,44.8,16.5,10.3,15.8,15.2,28.9
2016,12,20,18,110.9,110.9,83.2,55.4,83.2,55.4,100.1,60.8,33.7,39.5,47.6,17.6,11,16.8,16.1,30.8
2016,12,20,19,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,12,20,20,113.7,113.7,85.3,56.8,85.3,56.8,102.6,62.3,34.5,40.5,48.8,18,11.3,17.3,16.5,31.5
2016,12,20,21,106.2,106.2,79.6,53.1,79.6,53.1,95.9,58.2,32.3,37.9,45.6,16.8,10.5,16.1,15.4,29.5
2016,12,20,22,97.7,97.7,73.3,48.8,73.3,48.8,88.2,53.5,29.7,34.8,41.9,15.5,9.7,14.8,14.2,27.1
2016,12,20,23,92.6,92.6,69.4,46.3,69.4,46.3,83.6,50.8,28.1,33,39.8,14.7,9.2,14.1,13.5,25.7
2016,12,21,0,87.5,87.5,65.6,43.8,65.6,43.8,79,48,26.6,31.2,37.6,13.9,8.7,13.3,12.7,24.3
2016,12,21,1,85.1,85.1,63.8,42.5,63.8,42.5,76.8,46.7,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,12,21,2,81.9,81.9,61.4,41,61.4,41,74,44.9,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,12,21,3,80,80,60,40,60,40,72.2,43.9,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,21,4,79.6,79.6,59.7,39.8,59.7,39.8,71.9,43.7,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,12,21,5,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,12,21,6,98.1,98.1,73.5,49,73.5,49,88.5,53.8,29.8,35,42.1,15.5,9.7,14.9,14.2,27.2
2016,12,21,7,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,12,21,8,126.5,126.5,94.9,63.3,94.9,63.3,114.2,69.4,38.4,45.1,54.3,20.1,12.5,19.2,18.4,35.1
2016,12,21,9,126.6,126.6,95,63.3,95,63.3,114.3,69.4,38.5,45.2,54.4,20.1,12.5,19.2,18.4,35.1
2016,12,21,10,120.8,120.8,90.6,60.4,90.6,60.4,109.1,66.2,36.7,43.1,51.9,19.1,12,18.3,17.6,33.5
2016,12,21,11,115.8,115.8,86.9,57.9,86.9,57.9,104.6,63.5,35.2,41.3,49.7,18.4,11.5,17.6,16.8,32.1
2016,12,21,12,126.1,126.1,94.6,63.1,94.6,63.1,113.9,69.1,38.3,45,54.1,20,12.5,19.2,18.3,35
2016,12,21,13,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,12,21,14,125.4,125.4,94,62.7,94,62.7,113.2,68.7,38.1,44.7,53.8,19.9,12.4,19,18.2,34.8
2016,12,21,15,119,119,89.3,59.5,89.3,59.5,107.5,65.2,36.2,42.4,51.1,18.9,11.8,18.1,17.3,33
2016,12,21,16,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59.3,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,12,21,17,104.2,104.2,78.1,52.1,78.1,52.1,94,57.1,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,12,21,18,110.8,110.8,83.1,55.4,83.1,55.4,100,60.7,33.7,39.5,47.6,17.6,11,16.8,16.1,30.7
2016,12,21,19,111.1,111.1,83.4,55.6,83.4,55.6,100.3,60.9,33.8,39.6,47.7,17.6,11,16.9,16.1,30.8
2016,12,21,20,113.6,113.6,85.2,56.8,85.2,56.8,102.5,62.2,34.5,40.5,48.8,18,11.2,17.2,16.5,31.5
2016,12,21,21,106.1,106.1,79.5,53,79.5,53,95.8,58.1,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,12,21,22,97.5,97.5,73.2,48.8,73.2,48.8,88.1,53.5,29.6,34.8,41.9,15.5,9.7,14.8,14.2,27.1
2016,12,21,23,92.5,92.5,69.3,46.2,69.3,46.2,83.5,50.7,28.1,33,39.7,14.7,9.2,14,13.4,25.7
2016,12,22,0,87.5,87.5,65.6,43.8,65.6,43.8,79,48,26.6,31.2,37.6,13.9,8.7,13.3,12.7,24.3
2016,12,22,1,85.1,85.1,63.8,42.5,63.8,42.5,76.8,46.7,25.9,30.4,36.5,13.5,8.4,12.9,12.4,23.6
2016,12,22,2,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,12,22,3,80,80,60,40,60,40,72.2,43.9,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,12,22,4,79.6,79.6,59.7,39.8,59.7,39.8,71.9,43.7,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,12,22,5,81.7,81.7,61.3,40.8,61.3,40.8,73.7,44.8,24.8,29.1,35.1,12.9,8.1,12.4,11.9,22.7
2016,12,22,6,97.9,97.9,73.4,49,73.4,49,88.4,53.7,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,12,22,7,116.9,116.9,87.6,58.4,87.6,58.4,105.5,64.1,35.5,41.7,50.2,18.5,11.6,17.8,17,32.4
2016,12,22,8,126.4,126.4,94.8,63.2,94.8,63.2,114.1,69.3,38.4,45.1,54.3,20,12.5,19.2,18.4,35.1
